id,brand,name,product_type,category,material,standard,manufacturer_code,max_age_use_years,max_age_mfr_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,interval_override_months,manual_url,product_page_url,recall_url,recall_date,inspection_notice_url,inspection_notice_date,notes
c2280b7c-2f36-4b9b-8cd5-16425a104f2c,Petzl,ABSORBICA-I VARIO,,,,,,,10,,,,,,,,,,,,,,"Leeftijd mfr: 10 jaar. Petzl's eigen Technical Notice zegt voor deze textiel/kunststof-categorie (harnas/touw/sling/lanyard/helm/energy absorber) expliciet ""Lifespan: 10 years"" (icoon A) - geverifieerd in 3 verschillende Petzl-handleidingen (harnas ASTRO, helm STRATO, touw AXIS), dus universeel voor deze productgroep. Regel bevestigd door Jos (2026-09-18). max_age_use_years bewust leeg gelaten: Petzl noemt geen apart getal voor 'jaren vanaf eerste gebruik', alleen deze ene leeftijdsgrens vanaf fabricagedatum."
d82aaa43-0cda-4cca-a879-f01e4838dcb9,Petzl,Am'D,,,,,,999,,,,,,,,,,,,,,,"Leeftijd: onbeperkt (999) voor use en mfr. Petzl's eigen Technical Notice zegt voor deze hardware-categorie (connector/pulley/descender/rope clamp/mobile fall arrester/line brake/swivel) expliciet ""Unlimited lifespan"" (icoon A), ook als het product kleine kunststof/nylon onderdelen bevat (bv. een sheave of handgreep) - geverifieerd o.a. bij WILLIAM TRIACT-LOCK. Zelfde categorie-conventie als de reeds bestaande 999-rijen in deze catalogus (o.a. GRIGRI, CROLL, MAESTRO, SPIN, ZIGZAG). Regel bevestigd door Jos (2026-09-18)."
0a1fa33b-4396-4b21-9c16-6e1113077e96,Petzl,Am'D BALL-LOCK,,,,,,999,,,,,,,,,,,,,,,"Leeftijd: onbeperkt (999) voor use en mfr. Petzl's eigen Technical Notice zegt voor deze hardware-categorie (connector/pulley/descender/rope clamp/mobile fall arrester/line brake/swivel) expliciet ""Unlimited lifespan"" (icoon A), ook als het product kleine kunststof/nylon onderdelen bevat (bv. een sheave of handgreep) - geverifieerd o.a. bij WILLIAM TRIACT-LOCK. Zelfde categorie-conventie als de reeds bestaande 999-rijen in deze catalogus (o.a. GRIGRI, CROLL, MAESTRO, SPIN, ZIGZAG). Regel bevestigd door Jos (2026-09-18)."
e7944ff7-479a-4c9c-99f2-41f02887e69b,Petzl,Am'D PIN-LOCK,,,,,,999,,,,,,,,,,,,,,,"Leeftijd: onbeperkt (999) voor use en mfr. Petzl's eigen Technical Notice zegt voor deze hardware-categorie (connector/pulley/descender/rope clamp/mobile fall arrester/line brake/swivel) expliciet ""Unlimited lifespan"" (icoon A), ook als het product kleine kunststof/nylon onderdelen bevat (bv. een sheave of handgreep) - geverifieerd o.a. bij WILLIAM TRIACT-LOCK. Zelfde categorie-conventie als de reeds bestaande 999-rijen in deze catalogus (o.a. GRIGRI, CROLL, MAESTRO, SPIN, ZIGZAG). Regel bevestigd door Jos (2026-09-18)."
bf75a33e-3ef9-4c35-9e4a-a86fd8b7cc11,Petzl,Am'D SCREW-LOCK,,,,,,999,,,,,,,,,,,,,,,"Leeftijd: onbeperkt (999) voor use en mfr. Petzl's eigen Technical Notice zegt voor deze hardware-categorie (connector/pulley/descender/rope clamp/mobile fall arrester/line brake/swivel) expliciet ""Unlimited lifespan"" (icoon A), ook als het product kleine kunststof/nylon onderdelen bevat (bv. een sheave of handgreep) - geverifieerd o.a. bij WILLIAM TRIACT-LOCK. Zelfde categorie-conventie als de reeds bestaande 999-rijen in deze catalogus (o.a. GRIGRI, CROLL, MAESTRO, SPIN, ZIGZAG). Regel bevestigd door Jos (2026-09-18)."
2fa36faa-4c2d-4c8a-9c25-1154bb398464,Petzl,Am'D TRIACT-LOCK,,,,,,999,,,,,,,,,,,,,,,"Leeftijd: onbeperkt (999) voor use en mfr. Petzl's eigen Technical Notice zegt voor deze hardware-categorie (connector/pulley/descender/rope clamp/mobile fall arrester/line brake/swivel) expliciet ""Unlimited lifespan"" (icoon A), ook als het product kleine kunststof/nylon onderdelen bevat (bv. een sheave of handgreep) - geverifieerd o.a. bij WILLIAM TRIACT-LOCK. Zelfde categorie-conventie als de reeds bestaande 999-rijen in deze catalogus (o.a. GRIGRI, CROLL, MAESTRO, SPIN, ZIGZAG). Regel bevestigd door Jos (2026-09-18)."
5593e906-d296-48df-841c-bf17896f7bf1,Petzl,ANNEAU 60cm Yellow,,,,,,,10,,,,,,,,,,,,,,"Bandlus die ook als tijdelijke ankervoorziening (EN 795 type B) mag worden gebruikt. Geteste treksterkte 2x22 kN. Kleurcode geeft de lengte aan: 60 cm geel. Bron: technische handleiding ANNEAU G0007000G (16-01-2025). Leeftijd mfr: 10 jaar. Petzl's eigen Technical Notice zegt voor deze textiel/kunststof-categorie (harnas/touw/sling/lanyard/helm/energy absorber) expliciet ""Lifespan: 10 years"" (icoon A) - geverifieerd in 3 verschillende Petzl-handleidingen (harnas ASTRO, helm STRATO, touw AXIS), dus universeel voor deze productgroep. Regel bevestigd door Jos (2026-09-18). max_age_use_years bewust leeg gelaten: Petzl noemt geen apart getal voor 'jaren vanaf eerste gebruik', alleen deze ene leeftijdsgrens vanaf fabricagedatum."
8415ef89-6221-4151-b681-8e8d76fee7d3,Petzl,ANNEAU 80cm Blue,,,,,,,10,,,,,,,,,,,,,,"Bandlus die ook als tijdelijke ankervoorziening (EN 795 type B) mag worden gebruikt. Geteste treksterkte 2x22 kN. Kleurcode geeft de lengte aan: 80 cm blauw. Bron: technische handleiding ANNEAU G0007000G (16-01-2025). Leeftijd mfr: 10 jaar. Petzl's eigen Technical Notice zegt voor deze textiel/kunststof-categorie (harnas/touw/sling/lanyard/helm/energy absorber) expliciet ""Lifespan: 10 years"" (icoon A) - geverifieerd in 3 verschillende Petzl-handleidingen (harnas ASTRO, helm STRATO, touw AXIS), dus universeel voor deze productgroep. Regel bevestigd door Jos (2026-09-18). max_age_use_years bewust leeg gelaten: Petzl noemt geen apart getal voor 'jaren vanaf eerste gebruik', alleen deze ene leeftijdsgrens vanaf fabricagedatum."
21cfdc62-b745-4c66-b3d9-529413ad201b,Petzl,ANNEAU 120cm Green,,,,,,,10,,,,,,,,,,,,,,"Bandlus die ook als tijdelijke ankervoorziening (EN 795 type B) mag worden gebruikt. Geteste treksterkte 2x22 kN. Kleurcode geeft de lengte aan: 120 cm groen. Bron: technische handleiding ANNEAU G0007000G (16-01-2025). Leeftijd mfr: 10 jaar. Petzl's eigen Technical Notice zegt voor deze textiel/kunststof-categorie (harnas/touw/sling/lanyard/helm/energy absorber) expliciet ""Lifespan: 10 years"" (icoon A) - geverifieerd in 3 verschillende Petzl-handleidingen (harnas ASTRO, helm STRATO, touw AXIS), dus universeel voor deze productgroep. Regel bevestigd door Jos (2026-09-18). max_age_use_years bewust leeg gelaten: Petzl noemt geen apart getal voor 'jaren vanaf eerste gebruik', alleen deze ene leeftijdsgrens vanaf fabricagedatum."
e386c3b9-e7a1-43b4-9851-bf5b2e1f508b,Petzl,ANNEAU 150cm Red,,,,,,,10,,,,,,,,,,,,,,"Bandlus die ook als tijdelijke ankervoorziening (EN 795 type B) mag worden gebruikt. Geteste treksterkte 2x22 kN. Kleurcode geeft de lengte aan: 150 cm rood. Bron: technische handleiding ANNEAU G0007000G (16-01-2025). Leeftijd mfr: 10 jaar. Petzl's eigen Technical Notice zegt voor deze textiel/kunststof-categorie (harnas/touw/sling/lanyard/helm/energy absorber) expliciet ""Lifespan: 10 years"" (icoon A) - geverifieerd in 3 verschillende Petzl-handleidingen (harnas ASTRO, helm STRATO, touw AXIS), dus universeel voor deze productgroep. Regel bevestigd door Jos (2026-09-18). max_age_use_years bewust leeg gelaten: Petzl noemt geen apart getal voor 'jaren vanaf eerste gebruik', alleen deze ene leeftijdsgrens vanaf fabricagedatum."
