id,brand,name,product_type,category,material,standard,manufacturer_code,barcodes,max_age_use_years,max_age_mfr_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,interval_override_months,manual_url,product_page_url,recall_url,recall_date,inspection_notice_url,inspection_notice_date,notes
a35a5074-45e4-40e3-ad3f-6ac6a3832f5e,EDELRID,ANCORA LOOP,,,,,,4028545122342;4028545122366;4028545122373,,,,,,,,,,,,,,,,"Streepjescode(s) gevonden in de variant-JSON op de eigen productpagina (edelrid.com, 'gtin'-veld), checksum per code gecontroleerd (klopt). Meerdere codes = meerdere kleuren/lengtes/varianten van dit ene productmodel (bronlijst heeft één rij per model, niet per variant)."
0a98f709-db10-46b1-b838-d48671544bef,EDELRID,ANCORA OPEN,,,,,,4028545122281;4028545122304;4028545122311;4028545122328;4028545122335,,,,,,,,,,,,,,,,"Streepjescode(s) gevonden in de variant-JSON op de eigen productpagina (edelrid.com, 'gtin'-veld), checksum per code gecontroleerd (klopt). Meerdere codes = meerdere kleuren/lengtes/varianten van dit ene productmodel (bronlijst heeft één rij per model, niet per variant)."
aeb1a725-ef39-4d21-aae4-a4567759ce8e,EDELRID,ANCORA PRO,,,,,,4028545122403;4028545122427,,,,,,,,,,,,,,,,"Streepjescode(s) gevonden in de variant-JSON op de eigen productpagina (edelrid.com, 'gtin'-veld), checksum per code gecontroleerd (klopt). Meerdere codes = meerdere kleuren/lengtes/varianten van dit ene productmodel (bronlijst heeft één rij per model, niet per variant)."
01ec9a18-87dc-453b-8f62-3b52832ad13e,EDELRID,CUPID,,,,,,4028545172484;4028545136974,,,,,,,,,,,,,,,,"Streepjescode(s) gevonden in de variant-JSON op de eigen productpagina (edelrid.com, 'gtin'-veld), checksum per code gecontroleerd (klopt). Meerdere codes = meerdere kleuren/lengtes/varianten van dit ene productmodel (bronlijst heeft één rij per model, niet per variant)."
0fa280cc-bec8-4c2c-94c5-53524d52ee38,EDELRID,DSG TRITON,,,,,,4052285381646;4021573880789,,,,,,,,,,,,,,,,"Streepjescode(s) gevonden in de variant-JSON op de eigen productpagina (edelrid.com, 'gtin'-veld), checksum per code gecontroleerd (klopt). Meerdere codes = meerdere kleuren/lengtes/varianten van dit ene productmodel (bronlijst heeft één rij per model, niet per variant)."
987a85a5-31d6-4d68-9a9e-8f5c8d238f20,EDELRID,EXTREME XP TWISTER TRIPLE,,,,,,4028545159836;4028545159843,,,,,,,,,,,,,,,,"Streepjescode(s) gevonden in de variant-JSON op de eigen productpagina (edelrid.com, 'gtin'-veld), checksum per code gecontroleerd (klopt). Meerdere codes = meerdere kleuren/lengtes/varianten van dit ene productmodel (bronlijst heeft één rij per model, niet per variant)."
9bdbfac3-d6e0-4df9-9578-58668729bafd,EDELRID,HMS BULLET PERMALOCK,,,,,,4028545137049;4028545151946,,,,,,,,,,,,,,,,"Streepjescode(s) gevonden in de variant-JSON op de eigen productpagina (edelrid.com, 'gtin'-veld), checksum per code gecontroleerd (klopt). Meerdere codes = meerdere kleuren/lengtes/varianten van dit ene productmodel (bronlijst heeft één rij per model, niet per variant)."
c1049d5b-0d56-4c5b-ae0f-aa284322136b,EDELRID,HMS BULLET SCREW,,,,,,4028545156835;4028545156842,,,,,,,,,,,,,,,,"Streepjescode(s) gevonden in de variant-JSON op de eigen productpagina (edelrid.com, 'gtin'-veld), checksum per code gecontroleerd (klopt). Meerdere codes = meerdere kleuren/lengtes/varianten van dit ene productmodel (bronlijst heeft één rij per model, niet per variant)."
f2ea898e-10b3-4ab9-91f6-f81bc7979cd6,EDELRID,HMS BULLET TRIPLE,,,,,,4028545156859;4028545156866,,,,,,,,,,,,,,,,"Streepjescode(s) gevonden in de variant-JSON op de eigen productpagina (edelrid.com, 'gtin'-veld), checksum per code gecontroleerd (klopt). Meerdere codes = meerdere kleuren/lengtes/varianten van dit ene productmodel (bronlijst heeft één rij per model, niet per variant)."
2bd7a8ef-d590-496c-91a7-a1454c565a0c,EDELRID,HMS BULLETPROOF TRIPLE,,,,,,4028545156804;4028545156811,,,,,,,,,,,,,,,,"Streepjescode(s) gevonden in de variant-JSON op de eigen productpagina (edelrid.com, 'gtin'-veld), checksum per code gecontroleerd (klopt). Meerdere codes = meerdere kleuren/lengtes/varianten van dit ene productmodel (bronlijst heeft één rij per model, niet per variant)."
