id,brand,name,product_type,category,material,standard,manufacturer_code,barcodes,max_age_use_years,max_age_mfr_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,interval_override_months,manual_url,product_page_url,recall_url,recall_date,inspection_notice_url,inspection_notice_date,notes
9dc08af6-7041-4edc-be1b-14fe580379aa,Husqvarna,"Accessory Carabiner Mini, 3-pack (NOT PPE-rated)",,,,,,193028456451,,,,,,,,,,,,,,,,"Streepjescode gevonden in de spectabel op de eigen productpagina (husqvarna.com, 'GTIN-12/UPC-A' resp. 'GTIN-13/EAN'), checksum gecontroleerd (klopt). Bij varianten (kleur/lengte/vorm) gematcht op de kolomvolgorde in de vergelijkingstabel op dezelfde pagina."
62757cc4-967d-4724-8140-df84044b113b,Husqvarna,Climbing Harness (with multiple bridge),,,,,,193028437153,,,,,,,,,,,,,,,,"Streepjescode gevonden in de spectabel op de eigen productpagina (husqvarna.com, 'GTIN-12/UPC-A' resp. 'GTIN-13/EAN'), checksum gecontroleerd (klopt). Bij varianten (kleur/lengte/vorm) gematcht op de kolomvolgorde in de vergelijkingstabel op dezelfde pagina."
3330aece-bfb5-44db-acab-a7a47c68e1de,Husqvarna,"Climbing Rope 11.5mm, 45m, Blue, one splice",,,,,,7392930879782,,,,,,,,,,,,,,,,"Streepjescode gevonden in de spectabel op de eigen productpagina (husqvarna.com, 'GTIN-12/UPC-A' resp. 'GTIN-13/EAN'), checksum gecontroleerd (klopt). Bij varianten (kleur/lengte/vorm) gematcht op de kolomvolgorde in de vergelijkingstabel op dezelfde pagina."
1b55291b-22e7-48c0-a769-561e5fb02905,Husqvarna,"Climbing Rope 11.5mm, 45m, Orange, one splice",,,,,,7392930879768,,,,,,,,,,,,,,,,"Streepjescode gevonden in de spectabel op de eigen productpagina (husqvarna.com, 'GTIN-12/UPC-A' resp. 'GTIN-13/EAN'), checksum gecontroleerd (klopt). Bij varianten (kleur/lengte/vorm) gematcht op de kolomvolgorde in de vergelijkingstabel op dezelfde pagina."
e0ded400-210c-4836-a894-09cf8f94f46f,Husqvarna,"Climbing Rope 11.5mm, 60m, Blue, one splice",,,,,,7392930879799,,,,,,,,,,,,,,,,"Streepjescode gevonden in de spectabel op de eigen productpagina (husqvarna.com, 'GTIN-12/UPC-A' resp. 'GTIN-13/EAN'), checksum gecontroleerd (klopt). Bij varianten (kleur/lengte/vorm) gematcht op de kolomvolgorde in de vergelijkingstabel op dezelfde pagina."
99ee001b-65a3-4262-a9e8-1b66910600ea,Husqvarna,"Climbing Rope 11.5mm, 60m, Orange, one splice",,,,,,7392930879775,,,,,,,,,,,,,,,,"Streepjescode gevonden in de spectabel op de eigen productpagina (husqvarna.com, 'GTIN-12/UPC-A' resp. 'GTIN-13/EAN'), checksum gecontroleerd (klopt). Bij varianten (kleur/lengte/vorm) gematcht op de kolomvolgorde in de vergelijkingstabel op dezelfde pagina."
731554ef-4b34-4d1e-8c93-058d30a51cbf,Husqvarna,"Climbing Rope 11.8mm, 45m, Blue, one splice",,,,,,7392930879829,,,,,,,,,,,,,,,,"Streepjescode gevonden in de spectabel op de eigen productpagina (husqvarna.com, 'GTIN-12/UPC-A' resp. 'GTIN-13/EAN'), checksum gecontroleerd (klopt). Bij varianten (kleur/lengte/vorm) gematcht op de kolomvolgorde in de vergelijkingstabel op dezelfde pagina."
f08a8484-a837-425e-878a-71c7930d2710,Husqvarna,"Climbing Rope 11.8mm, 45m, Orange, one splice",,,,,,7392930879805,,,,,,,,,,,,,,,,"Streepjescode gevonden in de spectabel op de eigen productpagina (husqvarna.com, 'GTIN-12/UPC-A' resp. 'GTIN-13/EAN'), checksum gecontroleerd (klopt). Bij varianten (kleur/lengte/vorm) gematcht op de kolomvolgorde in de vergelijkingstabel op dezelfde pagina."
2145fe50-57e3-477a-8bf4-a2c91aae28fd,Husqvarna,"Climbing Rope 11.8mm, 60m, Blue, one splice",,,,,,7392930879836,,,,,,,,,,,,,,,,"Streepjescode gevonden in de spectabel op de eigen productpagina (husqvarna.com, 'GTIN-12/UPC-A' resp. 'GTIN-13/EAN'), checksum gecontroleerd (klopt). Bij varianten (kleur/lengte/vorm) gematcht op de kolomvolgorde in de vergelijkingstabel op dezelfde pagina."
abf5ef48-30b7-4021-b1bd-636f0a47db46,Husqvarna,"Climbing Rope 11.8mm, 60m, Orange, one splice",,,,,,7392930879812,,,,,,,,,,,,,,,,"Streepjescode gevonden in de spectabel op de eigen productpagina (husqvarna.com, 'GTIN-12/UPC-A' resp. 'GTIN-13/EAN'), checksum gecontroleerd (klopt). Bij varianten (kleur/lengte/vorm) gematcht op de kolomvolgorde in de vergelijkingstabel op dezelfde pagina."
11a39117-1626-4019-9846-1034640800bf,Husqvarna,"Climbing Rope Ascend 11.0mm, 60m, Blue",,,,,,193028764273,,,,,,,,,,,,,,,,"Streepjescode gevonden in de spectabel op de eigen productpagina (husqvarna.com, 'GTIN-12/UPC-A' resp. 'GTIN-13/EAN'), checksum gecontroleerd (klopt). Bij varianten (kleur/lengte/vorm) gematcht op de kolomvolgorde in de vergelijkingstabel op dezelfde pagina."
