id,brand,name,product_type,category,material,standard,manufacturer_code,max_age_use_years,max_age_mfr_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,interval_override_months,manual_url,product_page_url,recall_url,recall_date,inspection_notice_url,inspection_notice_date,notes
82ff3b27-8274-4915-bc62-89bf267de931,Miller,"H500 CC1 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size S/M",,,,,,,,,,,,,,,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-gb/products/fall-protection/documents/sps-ppe-Harnesses-and-Body-Belts-User-Manual.pdf,,,,,,"Bestaande manual_url is een ""Technical Data""-specificatiebladen zonder gebruiksinstructies of leeftijdsvermelding (zelf gedownload en doorzocht op life/year/expir/retire/discard: geen enkele treffer). Gevonden en geverifieerd (curl 200, application/pdf): Honeywell's officiele ""Harnesses and Body Belts User Instruction Manual"" (I119 Rev. G, MFP9720029; ANSI Z359.11/OSHA 1926.502/CSA Z259.10 - dekt volgens de ""Applicable Families""-bijlage expliciet ""H500"" en ""H700""). Dit document noemt GEEN vast aantal jaren voor levensduur. Letterlijk: ""Basic care of equipment will prolong its service life and will contribute toward the performance of its vital safety function."" en over keuring: ""equipment must be inspected by a competent person, other than the user, on a regular basis, at least annually. Any product exhibiting deformities, unusual wear, or deterioration must be immediately discarded in such a manner as to prevent inadvertent further use."" Dus: ANSI/OSHA/CSA-uitvoering van dit harnas heeft geen kalender-leeftijdsgrens vanuit de fabrikant, alleen een jaarlijkse keuringsplicht en afkeur bij schade. Geen getal ingevuld (geen gok); manual_url wel bijgewerkt naar deze echte IFU, want de oude link bevatte geen instructies of veiligheidsinformatie."
c09af972-85c3-4567-868a-60d5ff9488e5,Miller,"H500 CC1 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size UNIV",,,,,,,,,,,,,,,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-gb/products/fall-protection/documents/sps-ppe-Harnesses-and-Body-Belts-User-Manual.pdf,,,,,,"Bestaande manual_url is een ""Technical Data""-specificatiebladen zonder gebruiksinstructies of leeftijdsvermelding (zelf gedownload en doorzocht op life/year/expir/retire/discard: geen enkele treffer). Gevonden en geverifieerd (curl 200, application/pdf): Honeywell's officiele ""Harnesses and Body Belts User Instruction Manual"" (I119 Rev. G, MFP9720029; ANSI Z359.11/OSHA 1926.502/CSA Z259.10 - dekt volgens de ""Applicable Families""-bijlage expliciet ""H500"" en ""H700""). Dit document noemt GEEN vast aantal jaren voor levensduur. Letterlijk: ""Basic care of equipment will prolong its service life and will contribute toward the performance of its vital safety function."" en over keuring: ""equipment must be inspected by a competent person, other than the user, on a regular basis, at least annually. Any product exhibiting deformities, unusual wear, or deterioration must be immediately discarded in such a manner as to prevent inadvertent further use."" Dus: ANSI/OSHA/CSA-uitvoering van dit harnas heeft geen kalender-leeftijdsgrens vanuit de fabrikant, alleen een jaarlijkse keuringsplicht en afkeur bij schade. Geen getal ingevuld (geen gok); manual_url wel bijgewerkt naar deze echte IFU, want de oude link bevatte geen instructies of veiligheidsinformatie."
781c0865-eb40-4804-88a4-9d2648c4e4f2,Miller,"H500 CC1 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size XXL",,,,,,,,,,,,,,,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-gb/products/fall-protection/documents/sps-ppe-Harnesses-and-Body-Belts-User-Manual.pdf,,,,,,"Bestaande manual_url is een ""Technical Data""-specificatiebladen zonder gebruiksinstructies of leeftijdsvermelding (zelf gedownload en doorzocht op life/year/expir/retire/discard: geen enkele treffer). Gevonden en geverifieerd (curl 200, application/pdf): Honeywell's officiele ""Harnesses and Body Belts User Instruction Manual"" (I119 Rev. G, MFP9720029; ANSI Z359.11/OSHA 1926.502/CSA Z259.10 - dekt volgens de ""Applicable Families""-bijlage expliciet ""H500"" en ""H700""). Dit document noemt GEEN vast aantal jaren voor levensduur. Letterlijk: ""Basic care of equipment will prolong its service life and will contribute toward the performance of its vital safety function."" en over keuring: ""equipment must be inspected by a competent person, other than the user, on a regular basis, at least annually. Any product exhibiting deformities, unusual wear, or deterioration must be immediately discarded in such a manner as to prevent inadvertent further use."" Dus: ANSI/OSHA/CSA-uitvoering van dit harnas heeft geen kalender-leeftijdsgrens vanuit de fabrikant, alleen een jaarlijkse keuringsplicht en afkeur bij schade. Geen getal ingevuld (geen gok); manual_url wel bijgewerkt naar deze echte IFU, want de oude link bevatte geen instructies of veiligheidsinformatie."
48ff5a67-6847-40c2-932d-5e11691545f9,Miller,"H500 CC2 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size S/M",,,,,,,,,,,,,,,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-gb/products/fall-protection/documents/sps-ppe-Harnesses-and-Body-Belts-User-Manual.pdf,,,,,,"Bestaande manual_url is een ""Technical Data""-specificatiebladen zonder gebruiksinstructies of leeftijdsvermelding (zelf gedownload en doorzocht op life/year/expir/retire/discard: geen enkele treffer). Gevonden en geverifieerd (curl 200, application/pdf): Honeywell's officiele ""Harnesses and Body Belts User Instruction Manual"" (I119 Rev. G, MFP9720029; ANSI Z359.11/OSHA 1926.502/CSA Z259.10 - dekt volgens de ""Applicable Families""-bijlage expliciet ""H500"" en ""H700""). Dit document noemt GEEN vast aantal jaren voor levensduur. Letterlijk: ""Basic care of equipment will prolong its service life and will contribute toward the performance of its vital safety function."" en over keuring: ""equipment must be inspected by a competent person, other than the user, on a regular basis, at least annually. Any product exhibiting deformities, unusual wear, or deterioration must be immediately discarded in such a manner as to prevent inadvertent further use."" Dus: ANSI/OSHA/CSA-uitvoering van dit harnas heeft geen kalender-leeftijdsgrens vanuit de fabrikant, alleen een jaarlijkse keuringsplicht en afkeur bij schade. Geen getal ingevuld (geen gok); manual_url wel bijgewerkt naar deze echte IFU, want de oude link bevatte geen instructies of veiligheidsinformatie."
86369cf1-8efb-49a1-ab63-fa3414e3f61c,Miller,"H500 CC2 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size UNIV",,,,,,,,,,,,,,,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-gb/products/fall-protection/documents/sps-ppe-Harnesses-and-Body-Belts-User-Manual.pdf,,,,,,"Bestaande manual_url is een ""Technical Data""-specificatiebladen zonder gebruiksinstructies of leeftijdsvermelding (zelf gedownload en doorzocht op life/year/expir/retire/discard: geen enkele treffer). Gevonden en geverifieerd (curl 200, application/pdf): Honeywell's officiele ""Harnesses and Body Belts User Instruction Manual"" (I119 Rev. G, MFP9720029; ANSI Z359.11/OSHA 1926.502/CSA Z259.10 - dekt volgens de ""Applicable Families""-bijlage expliciet ""H500"" en ""H700""). Dit document noemt GEEN vast aantal jaren voor levensduur. Letterlijk: ""Basic care of equipment will prolong its service life and will contribute toward the performance of its vital safety function."" en over keuring: ""equipment must be inspected by a competent person, other than the user, on a regular basis, at least annually. Any product exhibiting deformities, unusual wear, or deterioration must be immediately discarded in such a manner as to prevent inadvertent further use."" Dus: ANSI/OSHA/CSA-uitvoering van dit harnas heeft geen kalender-leeftijdsgrens vanuit de fabrikant, alleen een jaarlijkse keuringsplicht en afkeur bij schade. Geen getal ingevuld (geen gok); manual_url wel bijgewerkt naar deze echte IFU, want de oude link bevatte geen instructies of veiligheidsinformatie."
b0682bc8-4dc4-4a46-9e68-8e42fd0c74db,Miller,"H500 CC2 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size XXL",,,,,,,,,,,,,,,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-gb/products/fall-protection/documents/sps-ppe-Harnesses-and-Body-Belts-User-Manual.pdf,,,,,,"Bestaande manual_url is een ""Technical Data""-specificatiebladen zonder gebruiksinstructies of leeftijdsvermelding (zelf gedownload en doorzocht op life/year/expir/retire/discard: geen enkele treffer). Gevonden en geverifieerd (curl 200, application/pdf): Honeywell's officiele ""Harnesses and Body Belts User Instruction Manual"" (I119 Rev. G, MFP9720029; ANSI Z359.11/OSHA 1926.502/CSA Z259.10 - dekt volgens de ""Applicable Families""-bijlage expliciet ""H500"" en ""H700""). Dit document noemt GEEN vast aantal jaren voor levensduur. Letterlijk: ""Basic care of equipment will prolong its service life and will contribute toward the performance of its vital safety function."" en over keuring: ""equipment must be inspected by a competent person, other than the user, on a regular basis, at least annually. Any product exhibiting deformities, unusual wear, or deterioration must be immediately discarded in such a manner as to prevent inadvertent further use."" Dus: ANSI/OSHA/CSA-uitvoering van dit harnas heeft geen kalender-leeftijdsgrens vanuit de fabrikant, alleen een jaarlijkse keuringsplicht en afkeur bij schade. Geen getal ingevuld (geen gok); manual_url wel bijgewerkt naar deze echte IFU, want de oude link bevatte geen instructies of veiligheidsinformatie."
25cfe5ec-c0af-4996-8d5e-a0a1c464b3f4,Miller,"H500 CC3 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Aluminum Hardware - Size S/M",,,,,,,,,,,,,,,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-gb/products/fall-protection/documents/sps-ppe-Harnesses-and-Body-Belts-User-Manual.pdf,,,,,,"Bestaande manual_url is een ""Technical Data""-specificatiebladen zonder gebruiksinstructies of leeftijdsvermelding (zelf gedownload en doorzocht op life/year/expir/retire/discard: geen enkele treffer). Gevonden en geverifieerd (curl 200, application/pdf): Honeywell's officiele ""Harnesses and Body Belts User Instruction Manual"" (I119 Rev. G, MFP9720029; ANSI Z359.11/OSHA 1926.502/CSA Z259.10 - dekt volgens de ""Applicable Families""-bijlage expliciet ""H500"" en ""H700""). Dit document noemt GEEN vast aantal jaren voor levensduur. Letterlijk: ""Basic care of equipment will prolong its service life and will contribute toward the performance of its vital safety function."" en over keuring: ""equipment must be inspected by a competent person, other than the user, on a regular basis, at least annually. Any product exhibiting deformities, unusual wear, or deterioration must be immediately discarded in such a manner as to prevent inadvertent further use."" Dus: ANSI/OSHA/CSA-uitvoering van dit harnas heeft geen kalender-leeftijdsgrens vanuit de fabrikant, alleen een jaarlijkse keuringsplicht en afkeur bij schade. Geen getal ingevuld (geen gok); manual_url wel bijgewerkt naar deze echte IFU, want de oude link bevatte geen instructies of veiligheidsinformatie."
9cca6089-87d0-4a08-84b2-760eadf82653,Miller,"H500 CC3 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Aluminum Hardware - Size UNIV",,,,,,,,,,,,,,,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-gb/products/fall-protection/documents/sps-ppe-Harnesses-and-Body-Belts-User-Manual.pdf,,,,,,"Bestaande manual_url is een ""Technical Data""-specificatiebladen zonder gebruiksinstructies of leeftijdsvermelding (zelf gedownload en doorzocht op life/year/expir/retire/discard: geen enkele treffer). Gevonden en geverifieerd (curl 200, application/pdf): Honeywell's officiele ""Harnesses and Body Belts User Instruction Manual"" (I119 Rev. G, MFP9720029; ANSI Z359.11/OSHA 1926.502/CSA Z259.10 - dekt volgens de ""Applicable Families""-bijlage expliciet ""H500"" en ""H700""). Dit document noemt GEEN vast aantal jaren voor levensduur. Letterlijk: ""Basic care of equipment will prolong its service life and will contribute toward the performance of its vital safety function."" en over keuring: ""equipment must be inspected by a competent person, other than the user, on a regular basis, at least annually. Any product exhibiting deformities, unusual wear, or deterioration must be immediately discarded in such a manner as to prevent inadvertent further use."" Dus: ANSI/OSHA/CSA-uitvoering van dit harnas heeft geen kalender-leeftijdsgrens vanuit de fabrikant, alleen een jaarlijkse keuringsplicht en afkeur bij schade. Geen getal ingevuld (geen gok); manual_url wel bijgewerkt naar deze echte IFU, want de oude link bevatte geen instructies of veiligheidsinformatie."
017f5bef-b7b0-48ad-877b-c199903cb884,Miller,"H500 CC3 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Aluminum Hardware - Size XXL",,,,,,,,,,,,,,,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-gb/products/fall-protection/documents/sps-ppe-Harnesses-and-Body-Belts-User-Manual.pdf,,,,,,"Bestaande manual_url is een ""Technical Data""-specificatiebladen zonder gebruiksinstructies of leeftijdsvermelding (zelf gedownload en doorzocht op life/year/expir/retire/discard: geen enkele treffer). Gevonden en geverifieerd (curl 200, application/pdf): Honeywell's officiele ""Harnesses and Body Belts User Instruction Manual"" (I119 Rev. G, MFP9720029; ANSI Z359.11/OSHA 1926.502/CSA Z259.10 - dekt volgens de ""Applicable Families""-bijlage expliciet ""H500"" en ""H700""). Dit document noemt GEEN vast aantal jaren voor levensduur. Letterlijk: ""Basic care of equipment will prolong its service life and will contribute toward the performance of its vital safety function."" en over keuring: ""equipment must be inspected by a competent person, other than the user, on a regular basis, at least annually. Any product exhibiting deformities, unusual wear, or deterioration must be immediately discarded in such a manner as to prevent inadvertent further use."" Dus: ANSI/OSHA/CSA-uitvoering van dit harnas heeft geen kalender-leeftijdsgrens vanuit de fabrikant, alleen een jaarlijkse keuringsplicht en afkeur bij schade. Geen getal ingevuld (geen gok); manual_url wel bijgewerkt naar deze echte IFU, want de oude link bevatte geen instructies of veiligheidsinformatie."
fae01a65-9311-400b-9a82-8b906ef19e6e,Miller,"H500 CC4 Full-Body Harness, Quick-Connect Leg & Quick-Connect Chest Buckles, Back, Front, Side D-Ring(s), Aluminum Hardware - Size S/M",,,,,,,,,,,,,,,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-gb/products/fall-protection/documents/sps-ppe-Harnesses-and-Body-Belts-User-Manual.pdf,,,,,,"Bestaande manual_url is een ""Technical Data""-specificatiebladen zonder gebruiksinstructies of leeftijdsvermelding (zelf gedownload en doorzocht op life/year/expir/retire/discard: geen enkele treffer). Gevonden en geverifieerd (curl 200, application/pdf): Honeywell's officiele ""Harnesses and Body Belts User Instruction Manual"" (I119 Rev. G, MFP9720029; ANSI Z359.11/OSHA 1926.502/CSA Z259.10 - dekt volgens de ""Applicable Families""-bijlage expliciet ""H500"" en ""H700""). Dit document noemt GEEN vast aantal jaren voor levensduur. Letterlijk: ""Basic care of equipment will prolong its service life and will contribute toward the performance of its vital safety function."" en over keuring: ""equipment must be inspected by a competent person, other than the user, on a regular basis, at least annually. Any product exhibiting deformities, unusual wear, or deterioration must be immediately discarded in such a manner as to prevent inadvertent further use."" Dus: ANSI/OSHA/CSA-uitvoering van dit harnas heeft geen kalender-leeftijdsgrens vanuit de fabrikant, alleen een jaarlijkse keuringsplicht en afkeur bij schade. Geen getal ingevuld (geen gok); manual_url wel bijgewerkt naar deze echte IFU, want de oude link bevatte geen instructies of veiligheidsinformatie."
