id,brand,name,product_type,category,material,standard,manufacturer_code,barcodes,max_age_use_years,max_age_mfr_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,interval_override_months,manual_url,product_page_url,recall_url,recall_date,inspection_notice_url,inspection_notice_date,notes
5ab0c3c2-0573-4f45-a7e2-3d8714365cba,DMM,10mm Steel Equal D Kwiklock,,,,,,5031290102568,,,,,,,,,,,,,,,,"Streepjescode gevonden in de Shopify-productdata op de eigen productpagina (dmmwales.com, 'barcode'-veld), checksum gecontroleerd (klopt). Automatisch gematcht op de juiste variant (sluiting/kleur/maat/ANSI/Captive Bar) via de variantnaam op dezelfde pagina, steekproefsgewijs handmatig gecontroleerd."
d8f192df-9f88-453a-9242-8b4ccf05bca8,DMM,10mm Steel Equal D Kwiklock Captive Bar,,,,,,5031290222068,,,,,,,,,,,,,,,,"Streepjescode gevonden in de Shopify-productdata op de eigen productpagina (dmmwales.com, 'barcode'-veld), checksum gecontroleerd (klopt). Automatisch gematcht op de juiste variant (sluiting/kleur/maat/ANSI/Captive Bar) via de variantnaam op dezelfde pagina, steekproefsgewijs handmatig gecontroleerd."
eec345cb-61bb-4a9e-b7c7-ab9544296d1c,DMM,10mm Steel Equal D Locksafe,,,,,,5031290196659,,,,,,,,,,,,,,,,"Streepjescode gevonden in de Shopify-productdata op de eigen productpagina (dmmwales.com, 'barcode'-veld), checksum gecontroleerd (klopt). Automatisch gematcht op de juiste variant (sluiting/kleur/maat/ANSI/Captive Bar) via de variantnaam op dezelfde pagina, steekproefsgewijs handmatig gecontroleerd."
d281b4d4-10b4-4226-ae93-50396ea27ad8,DMM,10mm Steel Equal D Locksafe Captive Bar,,,,,,5031290201018,,,,,,,,,,,,,,,,"Streepjescode gevonden in de Shopify-productdata op de eigen productpagina (dmmwales.com, 'barcode'-veld), checksum gecontroleerd (klopt). Automatisch gematcht op de juiste variant (sluiting/kleur/maat/ANSI/Captive Bar) via de variantnaam op dezelfde pagina, steekproefsgewijs handmatig gecontroleerd."
bd4f6c7c-9eef-4f13-8ead-e763be336ec4,DMM,10mm Steel Equal D Screwgate,,,,,,5031290102544,,,,,,,,,,,,,,,,"Streepjescode gevonden in de Shopify-productdata op de eigen productpagina (dmmwales.com, 'barcode'-veld), checksum gecontroleerd (klopt). Automatisch gematcht op de juiste variant (sluiting/kleur/maat/ANSI/Captive Bar) via de variantnaam op dezelfde pagina, steekproefsgewijs handmatig gecontroleerd."
461c1a08-6b8c-4feb-9efc-81667028583e,DMM,10mm Steel Equal D Screwgate Captive Bar,,,,,,5031290225311,,,,,,,,,,,,,,,,"Streepjescode gevonden in de Shopify-productdata op de eigen productpagina (dmmwales.com, 'barcode'-veld), checksum gecontroleerd (klopt). Automatisch gematcht op de juiste variant (sluiting/kleur/maat/ANSI/Captive Bar) via de variantnaam op dezelfde pagina, steekproefsgewijs handmatig gecontroleerd."
5f8ff936-9d8c-428d-954a-0cea60e4a8ea,DMM,12mm Steel Boa Kwiklock,,,,,,5031290102797,,,,,,,,,,,,,,,,"Streepjescode gevonden in de Shopify-productdata op de eigen productpagina (dmmwales.com, 'barcode'-veld), checksum gecontroleerd (klopt). Automatisch gematcht op de juiste variant (sluiting/kleur/maat/ANSI/Captive Bar) via de variantnaam op dezelfde pagina, steekproefsgewijs handmatig gecontroleerd."
a8cead9e-b675-4ee7-be2e-bb2f3febe9b8,DMM,12mm Steel Boa Locksafe,,,,,,5031290102803,,,,,,,,,,,,,,,,"Streepjescode gevonden in de Shopify-productdata op de eigen productpagina (dmmwales.com, 'barcode'-veld), checksum gecontroleerd (klopt). Automatisch gematcht op de juiste variant (sluiting/kleur/maat/ANSI/Captive Bar) via de variantnaam op dezelfde pagina, steekproefsgewijs handmatig gecontroleerd."
787d7c58-4d78-4d20-b608-2e7596fa5fe0,DMM,12mm Steel Boa Screwgate,,,,,,5031290102780,,,,,,,,,,,,,,,,"Streepjescode gevonden in de Shopify-productdata op de eigen productpagina (dmmwales.com, 'barcode'-veld), checksum gecontroleerd (klopt). Automatisch gematcht op de juiste variant (sluiting/kleur/maat/ANSI/Captive Bar) via de variantnaam op dezelfde pagina, steekproefsgewijs handmatig gecontroleerd."
b8b72ebd-8b20-45fc-aec1-c5d2e48c02e1,DMM,12mm Steel Klettersteig Kwiklock,,,,,,5031290102742,,,,,,,,,,,,,,,,"Streepjescode gevonden in de Shopify-productdata op de eigen productpagina (dmmwales.com, 'barcode'-veld), checksum gecontroleerd (klopt). Automatisch gematcht op de juiste variant (sluiting/kleur/maat/ANSI/Captive Bar) via de variantnaam op dezelfde pagina, steekproefsgewijs handmatig gecontroleerd."
