id,brand,name,product_type,category,material,standard,manufacturer_code,max_age_use_years,max_age_mfr_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,interval_override_months,manual_url,product_page_url,recall_url,recall_date,inspection_notice_url,inspection_notice_date,notes
27c636ff-475e-4d3b-a115-b09d6e96e014,FALL SAFE,ATEX HARNESS L/XL,,,,,,,,,,,,,,,,,,,,,"Eigen handleiding (https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf) verwijst zelf door: ""You can find information about the product lifespan in the general instruction."". Algemene instructies FALL SAFE (https://fallsafe-online.com/storage/Manuais/50-700350-7003_STD2023_R0.pdf, sectie ""4 – LIFE TIME""): ""ten years for fall protection harness, fall protection vests/jackets/coveralls, accessories (lanyards, foot loop, suspension trauma and relief strap) anchor lines, anchor straps, ropes, carrying bags, fall arrest webbing blocks and sharp edge tested; eight years for equipment conditioned to extreme environments (harness, lanyards, vests, jackets and coveralls); undefined for connectors, descenders, rope clamps, rope grabs, pulleys, anchor points (...). It is nevertheless recommended that you replace your devices, tools and equipment at least every 10 years."" Bestaande max_age_mfr_years=8 bevestigd op basis van de 8-jaarsregel voor ""equipment conditioned to extreme environments (harness, ...)"" (ATEX = explosieveilige/extreme omgeving). max_age_use_years blijft leeg: geen enkel FALL SAFE-document (producthandleiding of algemene instructies) noemt een apart aantal jaren ""vanaf ingebruikname"" — alleen ""from the date of manufacture"" resp. de algemene 10-jaarsregel."
c54c5d54-7294-4feb-92c0-ec84471978cb,FALL SAFE,ATEX HARNESS S/M,,,,,,,,,,,,,,,,,,,,,"Eigen handleiding (https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf) verwijst zelf door: ""You can find information about the product lifespan in the general instruction."". Algemene instructies FALL SAFE (https://fallsafe-online.com/storage/Manuais/50-700350-7003_STD2023_R0.pdf, sectie ""4 – LIFE TIME""): ""ten years for fall protection harness, fall protection vests/jackets/coveralls, accessories (lanyards, foot loop, suspension trauma and relief strap) anchor lines, anchor straps, ropes, carrying bags, fall arrest webbing blocks and sharp edge tested; eight years for equipment conditioned to extreme environments (harness, lanyards, vests, jackets and coveralls); undefined for connectors, descenders, rope clamps, rope grabs, pulleys, anchor points (...). It is nevertheless recommended that you replace your devices, tools and equipment at least every 10 years."" Bestaande max_age_mfr_years=8 bevestigd op basis van de 8-jaarsregel voor ""equipment conditioned to extreme environments (harness, ...)"" (ATEX = explosieveilige/extreme omgeving). max_age_use_years blijft leeg: geen enkel FALL SAFE-document (producthandleiding of algemene instructies) noemt een apart aantal jaren ""vanaf ingebruikname"" — alleen ""from the date of manufacture"" resp. de algemene 10-jaarsregel."
c42cc8c2-5435-4092-986d-dc2e480f99fa,FALL SAFE,ATEX HARNESS XXL,,,,,,,,,,,,,,,,,,,,,"Eigen handleiding (https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf) verwijst zelf door: ""You can find information about the product lifespan in the general instruction."". Algemene instructies FALL SAFE (https://fallsafe-online.com/storage/Manuais/50-700350-7003_STD2023_R0.pdf, sectie ""4 – LIFE TIME""): ""ten years for fall protection harness, fall protection vests/jackets/coveralls, accessories (lanyards, foot loop, suspension trauma and relief strap) anchor lines, anchor straps, ropes, carrying bags, fall arrest webbing blocks and sharp edge tested; eight years for equipment conditioned to extreme environments (harness, lanyards, vests, jackets and coveralls); undefined for connectors, descenders, rope clamps, rope grabs, pulleys, anchor points (...). It is nevertheless recommended that you replace your devices, tools and equipment at least every 10 years."" Bestaande max_age_mfr_years=8 bevestigd op basis van de 8-jaarsregel voor ""equipment conditioned to extreme environments (harness, ...)"" (ATEX = explosieveilige/extreme omgeving). max_age_use_years blijft leeg: geen enkel FALL SAFE-document (producthandleiding of algemene instructies) noemt een apart aantal jaren ""vanaf ingebruikname"" — alleen ""from the date of manufacture"" resp. de algemene 10-jaarsregel."
45fe5dfa-ae1f-49d7-8fbf-19663144eeed,FALL SAFE,CLASSIC EVO HARNESS L/XL,,,,,,,,,,,,,,,,,,,,,"Eigen handleiding (https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf) verwijst zelf door: ""You can find information about the product lifespan in the general instruction."". Algemene instructies FALL SAFE (https://fallsafe-online.com/storage/Manuais/50-700350-7003_STD2023_R0.pdf, sectie ""4 – LIFE TIME""): ""ten years for fall protection harness, fall protection vests/jackets/coveralls, accessories (lanyards, foot loop, suspension trauma and relief strap) anchor lines, anchor straps, ropes, carrying bags, fall arrest webbing blocks and sharp edge tested; eight years for equipment conditioned to extreme environments (harness, lanyards, vests, jackets and coveralls); undefined for connectors, descenders, rope clamps, rope grabs, pulleys, anchor points (...). It is nevertheless recommended that you replace your devices, tools and equipment at least every 10 years."" Bestaande max_age_mfr_years=10 bevestigd op basis van de 10-jaarsregel voor ""fall protection harness"". max_age_use_years blijft leeg: geen enkel FALL SAFE-document (producthandleiding of algemene instructies) noemt een apart aantal jaren ""vanaf ingebruikname"" — alleen ""from the date of manufacture"" resp. de algemene 10-jaarsregel."
91432d5b-7e1d-4281-9d03-d22c221fdff4,FALL SAFE,CLASSIC EVO HARNESS S/M,,,,,,,,,,,,,,,,,,,,,"Eigen handleiding (https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf) verwijst zelf door: ""You can find information about the product lifespan in the general instruction."". Algemene instructies FALL SAFE (https://fallsafe-online.com/storage/Manuais/50-700350-7003_STD2023_R0.pdf, sectie ""4 – LIFE TIME""): ""ten years for fall protection harness, fall protection vests/jackets/coveralls, accessories (lanyards, foot loop, suspension trauma and relief strap) anchor lines, anchor straps, ropes, carrying bags, fall arrest webbing blocks and sharp edge tested; eight years for equipment conditioned to extreme environments (harness, lanyards, vests, jackets and coveralls); undefined for connectors, descenders, rope clamps, rope grabs, pulleys, anchor points (...). It is nevertheless recommended that you replace your devices, tools and equipment at least every 10 years."" Bestaande max_age_mfr_years=10 bevestigd op basis van de 10-jaarsregel voor ""fall protection harness"". max_age_use_years blijft leeg: geen enkel FALL SAFE-document (producthandleiding of algemene instructies) noemt een apart aantal jaren ""vanaf ingebruikname"" — alleen ""from the date of manufacture"" resp. de algemene 10-jaarsregel."
b189be0b-7cad-4653-b67a-701e75ef34aa,FALL SAFE,CLASSIC EVO HARNESS XXL,,,,,,,,,,,,,,,,,,,,,"Eigen handleiding (https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf) verwijst zelf door: ""You can find information about the product lifespan in the general instruction."". Algemene instructies FALL SAFE (https://fallsafe-online.com/storage/Manuais/50-700350-7003_STD2023_R0.pdf, sectie ""4 – LIFE TIME""): ""ten years for fall protection harness, fall protection vests/jackets/coveralls, accessories (lanyards, foot loop, suspension trauma and relief strap) anchor lines, anchor straps, ropes, carrying bags, fall arrest webbing blocks and sharp edge tested; eight years for equipment conditioned to extreme environments (harness, lanyards, vests, jackets and coveralls); undefined for connectors, descenders, rope clamps, rope grabs, pulleys, anchor points (...). It is nevertheless recommended that you replace your devices, tools and equipment at least every 10 years."" Bestaande max_age_mfr_years=10 bevestigd op basis van de 10-jaarsregel voor ""fall protection harness"". max_age_use_years blijft leeg: geen enkel FALL SAFE-document (producthandleiding of algemene instructies) noemt een apart aantal jaren ""vanaf ingebruikname"" — alleen ""from the date of manufacture"" resp. de algemene 10-jaarsregel."
01d3ad20-e283-4b22-9073-65fa265d189d,FALL SAFE,CLASSIC HARNESS L/XL,,,,,,,,,,,,,,,,,,,,,"Eigen handleiding (https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf) verwijst zelf door: ""You can find information about the product lifespan in the general instruction."". Algemene instructies FALL SAFE (https://fallsafe-online.com/storage/Manuais/50-700350-7003_STD2023_R0.pdf, sectie ""4 – LIFE TIME""): ""ten years for fall protection harness, fall protection vests/jackets/coveralls, accessories (lanyards, foot loop, suspension trauma and relief strap) anchor lines, anchor straps, ropes, carrying bags, fall arrest webbing blocks and sharp edge tested; eight years for equipment conditioned to extreme environments (harness, lanyards, vests, jackets and coveralls); undefined for connectors, descenders, rope clamps, rope grabs, pulleys, anchor points (...). It is nevertheless recommended that you replace your devices, tools and equipment at least every 10 years."" Bestaande max_age_mfr_years=10 bevestigd op basis van de 10-jaarsregel voor ""fall protection harness"". max_age_use_years blijft leeg: geen enkel FALL SAFE-document (producthandleiding of algemene instructies) noemt een apart aantal jaren ""vanaf ingebruikname"" — alleen ""from the date of manufacture"" resp. de algemene 10-jaarsregel."
c369e28a-9f0e-43d1-9d1b-380f409efd25,FALL SAFE,CLASSIC HARNESS S/M,,,,,,,,,,,,,,,,,,,,,"Eigen handleiding (https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf) verwijst zelf door: ""You can find information about the product lifespan in the general instruction."". Algemene instructies FALL SAFE (https://fallsafe-online.com/storage/Manuais/50-700350-7003_STD2023_R0.pdf, sectie ""4 – LIFE TIME""): ""ten years for fall protection harness, fall protection vests/jackets/coveralls, accessories (lanyards, foot loop, suspension trauma and relief strap) anchor lines, anchor straps, ropes, carrying bags, fall arrest webbing blocks and sharp edge tested; eight years for equipment conditioned to extreme environments (harness, lanyards, vests, jackets and coveralls); undefined for connectors, descenders, rope clamps, rope grabs, pulleys, anchor points (...). It is nevertheless recommended that you replace your devices, tools and equipment at least every 10 years."" Bestaande max_age_mfr_years=10 bevestigd op basis van de 10-jaarsregel voor ""fall protection harness"". max_age_use_years blijft leeg: geen enkel FALL SAFE-document (producthandleiding of algemene instructies) noemt een apart aantal jaren ""vanaf ingebruikname"" — alleen ""from the date of manufacture"" resp. de algemene 10-jaarsregel."
fef3821d-d5d0-4e3e-9483-f54664dd271b,FALL SAFE,CLASSIC HARNESS XXL,,,,,,,,,,,,,,,,,,,,,"Eigen handleiding (https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf) verwijst zelf door: ""You can find information about the product lifespan in the general instruction."". Algemene instructies FALL SAFE (https://fallsafe-online.com/storage/Manuais/50-700350-7003_STD2023_R0.pdf, sectie ""4 – LIFE TIME""): ""ten years for fall protection harness, fall protection vests/jackets/coveralls, accessories (lanyards, foot loop, suspension trauma and relief strap) anchor lines, anchor straps, ropes, carrying bags, fall arrest webbing blocks and sharp edge tested; eight years for equipment conditioned to extreme environments (harness, lanyards, vests, jackets and coveralls); undefined for connectors, descenders, rope clamps, rope grabs, pulleys, anchor points (...). It is nevertheless recommended that you replace your devices, tools and equipment at least every 10 years."" Bestaande max_age_mfr_years=10 bevestigd op basis van de 10-jaarsregel voor ""fall protection harness"". max_age_use_years blijft leeg: geen enkel FALL SAFE-document (producthandleiding of algemene instructies) noemt een apart aantal jaren ""vanaf ingebruikname"" — alleen ""from the date of manufacture"" resp. de algemene 10-jaarsregel."
06de8355-28a7-42ef-999c-844a6995190b,FALL SAFE,FLASH HARNESS L/XL,,,,,,,,,,,,,,,,,,,,,"Eigen handleiding (https://fallsafe-online.com/storage/Manuais/50-700550-7005-STD2023_R2.pdf) verwijst zelf door: ""You can find information about the product lifespan in the general instruction."". Algemene instructies FALL SAFE (https://fallsafe-online.com/storage/Manuais/50-700350-7003_STD2023_R0.pdf, sectie ""4 – LIFE TIME""): ""ten years for fall protection harness, fall protection vests/jackets/coveralls, accessories (lanyards, foot loop, suspension trauma and relief strap) anchor lines, anchor straps, ropes, carrying bags, fall arrest webbing blocks and sharp edge tested; eight years for equipment conditioned to extreme environments (harness, lanyards, vests, jackets and coveralls); undefined for connectors, descenders, rope clamps, rope grabs, pulleys, anchor points (...). It is nevertheless recommended that you replace your devices, tools and equipment at least every 10 years."" Bestaande max_age_mfr_years=10 bevestigd op basis van de 10-jaarsregel voor ""fall protection harness"". max_age_use_years blijft leeg: geen enkel FALL SAFE-document (producthandleiding of algemene instructies) noemt een apart aantal jaren ""vanaf ingebruikname"" — alleen ""from the date of manufacture"" resp. de algemene 10-jaarsregel."
