id,brand,name,product_type,category,material,standard,manufacturer_code,barcodes,max_age_use_years,max_age_mfr_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,interval_override_months,manual_url,product_page_url,recall_url,recall_date,inspection_notice_url,inspection_notice_date,notes
d2f821d0-eb60-411d-9f15-c734a068f958,BASHLIN,Aluminium Climbers - 140D Leather Pads,,,,,,5060483289748,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (fletcherstewart.com / steinworldwide.com, spectabel ""GTIN / EAN13""), checksum gecontroleerd (klopt)."
5e4441f1-7bb1-461d-b0c3-0ee603b917be,BASHLIN,Aluminium Climbers - 150V Velcro Pads,,,,,,5060483289755,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (fletcherstewart.com / steinworldwide.com, spectabel ""GTIN / EAN13""), checksum gecontroleerd (klopt)."
40dbb90b-3158-48d3-894e-8167938097a1,BASHLIN,Twisted Steel Shank Climbers - 140D Leather Pads,,,,,,5060483289724,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (fletcherstewart.com / steinworldwide.com, spectabel ""GTIN / EAN13""), checksum gecontroleerd (klopt)."
f83c283c-ffd3-41a9-8068-48fa2374d241,BASHLIN,Twisted Steel Shank Climbers - 150V Velcro Pads,,,,,,5060483289731,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (fletcherstewart.com / steinworldwide.com, spectabel ""GTIN / EAN13""), checksum gecontroleerd (klopt)."
8883d8d6-21ef-43aa-9a8c-347647f61119,SOVOS,S3200 Safety Helmet - White (01),,,,,,5060660854455,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (fletcherstewart.com / steinworldwide.com, spectabel ""GTIN / EAN13""), checksum gecontroleerd (klopt)."
aab81281-2fd1-494d-8c87-db7121ff09ca,STEIN,ACUDA ACR-24 Climbing Line 35m Spliced Eye,,,,,,5060483282336,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (fletcherstewart.com / steinworldwide.com, spectabel ""GTIN / EAN13""), checksum gecontroleerd (klopt)."
c40b076f-2c2a-43cb-b78d-cadfbdeac038,STEIN,Arborist Rescue Sling,,,,,,5060660858378,,,,,,,,,,,,,,,,"Manual op productpagina fletcherstewart.com/arborist-rescue-sling.html is de ""STEIN Connectors"" UIM (J6hDiLLZz7UvO1pJwoUADBhwlwvqB4yz.pdf, zelfde inhoud als de in de catalogus gelinkte s7ZpLnGHx...pdf): gaat alleen over de meegeleverde Supersafe ovale karabiners, letterlijk ""if cared for properly in accordance with this manual, life span of metal equipment is indefinite."" Geen tekst over de 25mm polyester band zelf -> geen betrouwbaar leeftijdsgetal voor dit product (sling), velden leeg gelaten. Streepjescode gevonden op de eigen productpagina (fletcherstewart.com / steinworldwide.com, spectabel ""GTIN / EAN13""), checksum gecontroleerd (klopt)."
fcd386b4-21c9-4cfd-a785-7abcab60ae1a,STEIN,ATOL Sewn Prusik Loop 50cm,,,,,,5060483285788,,,,,,,,,,,,,,,,"STEIN Cordage Loop UIM (fletcherstewart.com, jaVCDBPlijPRAsa0l2pU1lMJOqQw6a6v.pdf), letterlijk: ""This product has a maximum recommended shelf life of 5 years if stored correctly (from date of manufacture). It is impossible to quantify a maximum recommended life in use as the damage a cordage is subjected to will depend on the manner and frequency of use."" Dit is een opslagtermijn vóór eerste gebruik, geen concreet leeftijdsgetal vanaf fabricage of vanaf eerste gebruik zoals onze velden vereisen -> leeg gelaten. Streepjescode gevonden op de eigen productpagina (fletcherstewart.com / steinworldwide.com, spectabel ""GTIN / EAN13""), checksum gecontroleerd (klopt)."
d99bfbfe-d2cb-45fc-90c5-cc2d9b2a31da,STEIN,CAMBO SRT Foot Loop - Size L,,,,,,5060483281001,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (fletcherstewart.com / steinworldwide.com, spectabel ""GTIN / EAN13""), checksum gecontroleerd (klopt)."
66d87125-a779-4c96-aa79-d39a20c750bc,STEIN,CAMBO V5 SRT Chest Harness,,,,,,5060483281032,,,,,,,,,,,,,,,,"Geen handleiding gevonden. Fletcher Stewart = fabrikant (huismerk-uitzondering, dus legitieme bron), maar deze productpagina heeft -- anders dan bv. COPIOUS en VEGA -- geen 'Product Attachments'-sectie/PDF. Gecontroleerd: live pagina (curl+HTML-parse), oude spiegel-domein steinworldwide.com/cambo-v5-chest-harness.html (zelfde resultaat, geen PDF), Wayback Machine-snapshot van diezelfde steinworldwide-pagina (ook geen PDF, dus niet recent verwijderd), en losse fletcherstewart.com/media/attachment/file/*.pdf-links die in andere zoekresultaten naar boven kwamen (bleken bij inspectie over een Arbor-Trolley, een Rigging Sling Insert en schoenonderhoud te gaan, niet over CAMBO). Advies: vraag Fletcher Stewart/STEIN rechtstreeks om de CAMBO V5-handleiding, of vraag Jos of de instructies wellicht alleen op het productlabel zelf staan. GEEN manual_url gevonden: productpagina heeft geen PDF-bijlage, noch op fletcherstewart.com/cambo-v5-chest-harness.html noch op steinworldwide.com/cambo-v5-chest-harness.html (beide gecontroleerd, geen <a href=...pdf> aanwezig). Dit is het eerste wat gemeld moet worden aan Jos, voor deze rij wordt aangevuld: is er een andere/oudere handleiding bekend? Besluit Jos (2026-09-20): dit is geen PBM, product_type aangepast naar no_ppe — handleiding-zoektocht hiermee afgesloten, mag leeg blijven. Streepjescode gevonden op de eigen productpagina (fletcherstewart.com / steinworldwide.com, spectabel ""GTIN / EAN13""), checksum gecontroleerd (klopt)."
