id,brand,name,product_type,category,material,standard,manufacturer_code,barcodes,max_age_use_years,max_age_mfr_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,interval_override_months,manual_url,product_page_url,recall_url,recall_date,inspection_notice_url,inspection_notice_date,notes
669e44a6-6beb-4a65-b4f9-418968d18a9a,Protekt,AZ011 Screwgate,,,,,,5901685713504,,,,,,,,,,,,,,,,"Ovale schroefkarabijn, snap-hook type. Gate-opening 18mm, 107x58mm, 160g. Bron: Protekt eigen productpagina + eigen gebruiksaanwijzing (generiek voor de hele AZ-reeks snaphaken). Er bestaat ook een AZ011 INOX (RVS-uitvoering, opening 19mm, 20kN) - apart product, niet toegevoegd. Streepjescode gevonden op de eigen productpagina (protekt.uk, itemprop=""gtin13""), checksum gecontroleerd (klopt)."
b5784a30-7674-4c69-8ec5-bcc2184cfb6a,TreeUP,DR 1,,,,,,5901685711920,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (protekt.uk, itemprop=""gtin13""), checksum gecontroleerd (klopt)."
524022ac-6738-40b6-84c9-c71f9c7eed86,TreeUP,DR 2,,,,,,5901685711050,,,,,,,,,,,,,,,,"Handleiding alleen in het Pools beschikbaar (fabrikant publiceert geen Engelse versie meer voor dit model). Streepjescode gevonden op de eigen productpagina (protekt.uk, itemprop=""gtin13""), checksum gecontroleerd (klopt)."
59c44753-42e2-43ad-b1c4-4f401a354fae,TreeUP,DR 2A,,,,,,5901685711753,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (protekt.uk, itemprop=""gtin13""), checksum gecontroleerd (klopt)."
1aaffc64-7561-4f4c-a1b5-b9fa73ce78f0,TreeUP,DR 3,,,,,,5901685710619,,,,,,,,,,,,,,,,"Handleiding alleen in het Pools beschikbaar (fabrikant publiceert geen Engelse versie meer voor dit model). Streepjescode gevonden op de eigen productpagina (protekt.uk, itemprop=""gtin13""), checksum gecontroleerd (klopt)."
2b277795-275a-4cc5-8067-54fa63a966bc,TreeUP,DR 3A,,,,,,5901685711579,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (protekt.uk, itemprop=""gtin13""), checksum gecontroleerd (klopt)."
3c78af1b-5bf9-4a8c-9ae6-2a3f8be555bc,TreeUP,DR 4,,,,,,5901685711814,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (protekt.uk, itemprop=""gtin13""), checksum gecontroleerd (klopt)."
c9225881-f11c-484b-b40e-02658a34b6ef,TreeUP,P-71E,,,,,,5906800604637,,,,,,,,,,,,,,,,"Geen handleiding gevonden. Gecontroleerd: protekt.uk productpagina's (safety-harness-with-elastic-webbing~p863~c5262 en ~c40) tonen alleen EU-conformiteitsverklaring + algemene verkoopvoorwaarden, geen instructie-PDF. TreeUP wordt geproduceerd door PROTEKT (Lodz, PL) - ook treeup.pl gecheckt, geen downloads/instructies-sectie. Verwante families die wel een manual hebben dekken P-71E niet: P60_60C_60EC_Manual_EN.pdf (protekt.uk/instrukcje/szelki/P60/) dekt alleen P-60/P-60E/P-60C/P-60EC/P-61/P-61E/P-61C/P-61EC (EN361+EN358, geen P-71-code); de mX-manual (.../szelki/mX/P70mX_71mX_P71EmX_71mXR_73mX_90mX_Manual_EN.pdf) dekt P-71EmX maar niet de gewone P-71E (ander materiaal: polyester i.p.v. polyamide). Poolse familiehandleiding P90_90C_73_71_71C_71CR_70_70C_Instrukcja_Uzytkowania_PL.pdf bevat evenmin de code P-71E. Advies: navragen bij Protekt/TreeUP zelf om de juiste instructie-PDF. Streepjescode gevonden op de eigen productpagina (protekt.uk, itemprop=""gtin13""), checksum gecontroleerd (klopt)."
91a54fa0-c070-422e-a2e6-5744e8d0dfc8,TreeUP,P-90,,,,,,5901685793377,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (protekt.uk, itemprop=""gtin13""), checksum gecontroleerd (klopt)."
5c38bd49-7451-4741-80d4-625296d53158,TreeUP,P-90mX,,,,,,5906800605252,,,,,,,,,,,,,,,,"Streepjescode gevonden op de eigen productpagina (protekt.uk, itemprop=""gtin13""), checksum gecontroleerd (klopt)."
